N=20 and K=3,,,,,
Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,Sequence
114,84,22,5.181818181818182,3.8181818181818183,"[9, 10, 9, 10, 12, 11, 9, 9, 9, 9, 11, 10, 8, 11, 9, 9, 10, 9, 11, 10, 11, 10, 11, 11, 10, 10, 10, 11, 10, 9, 9, 10, 9, 9, 11, 10, 13, 11, 9, 10, 11, 9, 9, 11, 12, 9, 9, 11, 11, 10, 11, 11, 8, 11, 12, 10, 8, 12, 9, 9, 13, 10, 10, 10, 10, 11, 10, 11, 11, 10, 8, 10, 11, 10, 11, 10, 9, 11, 11, 10, 9, 12, 10, 10, 11, 11, 11, 10, 9, 11, 10, 9, 8, 13, 11, 11, 10, 10, 10, 10, 10, 10, 9, 9, 9, 12, 11, 10, 12, 10, 9, 10, 9, 11, 11, 11, 10, 12, 11, 9, 10, 12, 10, 12, 9, 12, 12, 10, 10, 11, 13, 9, 12, 11, 9, 9, 11, 10, 8, 10, 11, 9, 12, 11, 9, 11, 9, 8, 11, 11, 10, 10, 9, 11, 9, 10, 9, 10, 10, 10, 9, 11, 11, 8, 9, 11, 8, 11, 10, 11, 10, 13, 10, 9, 9, 12, 9, 9, 10, 11, 10, 9, 10, 11, 10, 10, 11, 10, 9, 10, 9, 10, 10, 8, 8, 9, 10, 10, 9, 10]"
110,90,31,3.5483870967741935,2.903225806451613,"[9, 10, 9, 11, 9, 11, 10, 9, 10, 10, 9, 10, 10, 11, 9, 7, 10, 10, 10, 9, 12, 10, 10, 12, 10, 9, 11, 11, 10, 11, 10, 10, 10, 11, 8, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 12, 11, 9, 10, 11, 11, 11, 8, 9, 10, 10, 12, 10, 10, 10, 9, 11, 11, 11, 10, 11, 10, 8, 11, 11, 8, 10, 9, 8, 8, 11, 12, 11, 10, 10, 11, 11, 7, 9, 8, 12, 12, 10, 8, 11, 8, 10, 10, 9, 10, 10, 10, 11, 11, 10, 10, 10, 10, 8, 10, 8, 11, 10, 9, 10, 11, 10, 9, 9, 10, 9, 9, 10, 10, 11, 11, 11, 10, 9, 10, 13, 11, 10, 10, 11, 9, 10, 10, 11, 9, 9, 11, 12, 11, 11, 10, 11, 12, 10, 10, 11, 11, 9, 9, 11, 9, 10, 13, 8, 10, 10, 9, 11, 10, 10, 10, 11, 10, 11, 11, 9, 12, 10, 9, 11, 12, 10, 9, 10, 11, 12, 10, 9, 11, 11, 11, 10, 10, 10, 10, 10, 9, 9, 11, 12, 10, 9, 10, 10, 10, 9, 11, 11, 11, 10]"
66,54,19,3.473684210526316,2.8421052631578947,"[9, 11, 10, 8, 10, 9, 10, 10, 10, 9, 11, 10, 9, 10, 10, 10, 10, 11, 9, 10, 10, 11, 10, 11, 9, 8, 9, 9, 10, 10, 9, 9, 11, 9, 11, 10, 8, 10, 9, 12, 9, 9, 11, 9, 12, 10, 11, 10, 9, 11, 11, 10, 11, 9, 10, 11, 10, 10, 11, 10, 11, 9, 10, 10, 10, 9, 11, 12, 11, 11, 9, 10, 11, 11, 10, 11, 11, 10, 10, 10, 11, 10, 9, 11, 9, 10, 10, 11, 11, 11, 9, 10, 9, 9, 10, 10, 11, 9, 9, 10, 10, 11, 10, 10, 7, 11, 11, 10, 10, 8, 10, 9, 12, 10, 12, 10, 9, 12, 10, 11, 8, 8, 9, 11, 10, 10, 11, 11, 7, 12, 10, 9, 11, 9, 10, 11, 12, 10, 9, 8, 9, 11, 11, 11, 10, 9, 10, 9, 10, 11, 9, 10, 9, 9, 10, 11, 10, 9, 10, 9, 10, 10, 10, 9, 10, 8, 10, 11, 10, 10, 11, 10, 11, 9, 11, 11, 11, 10, 9, 9, 9, 10, 10, 10, 11, 9, 11, 8, 11, 9, 9, 8, 10, 12, 9, 11, 9, 9, 9, 12]"
106,94,28,3.7857142857142856,3.357142857142857,"[10, 10, 10, 10, 10, 10, 9, 11, 11, 11, 10, 10, 9, 10, 8, 11, 10, 12, 9, 10, 9, 9, 10, 11, 9, 9, 10, 8, 9, 11, 11, 11, 10, 9, 11, 9, 8, 12, 10, 10, 10, 10, 9, 10, 9, 10, 10, 11, 10, 7, 9, 9, 9, 10, 11, 11, 11, 9, 10, 10, 12, 10, 10, 9, 11, 10, 11, 9, 11, 11, 11, 10, 11, 9, 10, 12, 11, 10, 11, 10, 11, 10, 9, 10, 10, 9, 11, 11, 11, 12, 10, 10, 11, 9, 10, 12, 12, 10, 10, 8, 10, 9, 10, 10, 14, 10, 10, 10, 10, 11, 9, 8, 12, 9, 11, 10, 11, 9, 7, 11, 10, 10, 10, 9, 9, 11, 11, 12, 9, 10, 10, 10, 11, 10, 9, 10, 10, 10, 10, 10, 9, 10, 9, 10, 10, 11, 10, 11, 11, 9, 10, 8, 12, 8, 11, 9, 10, 8, 11, 9, 11, 10, 10, 10, 8, 10, 8, 8, 12, 10, 10, 9, 10, 10, 9, 10, 12, 10, 12, 12, 11, 13, 11, 11, 8, 11, 9, 10, 10, 10, 9, 8, 10, 8, 9, 9, 9, 11, 10, 10]"
97,81,18,5.388888888888889,4.5,"[10, 9, 9, 10, 11, 10, 9, 10, 11, 10, 10, 9, 10, 9, 11, 10, 10, 8, 10, 10, 10, 9, 12, 9, 9, 10, 10, 10, 11, 9, 10, 10, 10, 10, 11, 10, 10, 11, 9, 11, 10, 9, 9, 11, 11, 12, 10, 10, 10, 9, 11, 9, 9, 10, 10, 9, 11, 10, 9, 9, 10, 8, 10, 9, 9, 11, 10, 9, 11, 11, 13, 9, 8, 10, 11, 9, 10, 11, 10, 10, 12, 9, 11, 10, 9, 11, 9, 8, 9, 10, 10, 9, 9, 10, 9, 9, 10, 9, 12, 11, 8, 11, 11, 9, 10, 10, 10, 11, 11, 12, 10, 10, 10, 9, 10, 12, 11, 8, 10, 11, 9, 10, 9, 9, 10, 10, 9, 9, 11, 10, 11, 10, 12, 8, 12, 10, 9, 9, 9, 9, 11, 10, 9, 8, 9, 12, 10, 9, 12, 10, 11, 10, 9, 12, 9, 10, 10, 9, 10, 9, 10, 9, 9, 10, 10, 9, 10, 11, 9, 8, 10, 11, 10, 10, 11, 10, 10, 11, 10, 10, 10, 12, 12, 11, 10, 10, 10, 12, 10, 8, 10, 10, 11, 11, 10, 10, 11, 8, 10, 8]"
95,77,23,4.130434782608695,3.347826086956522,"[10, 11, 11, 11, 9, 11, 9, 9, 10, 10, 10, 9, 10, 8, 12, 11, 11, 12, 11, 11, 10, 9, 9, 10, 8, 10, 9, 10, 8, 8, 9, 11, 7, 9, 10, 10, 10, 11, 10, 9, 8, 11, 10, 9, 11, 10, 12, 10, 10, 10, 9, 11, 9, 11, 9, 12, 10, 10, 9, 10, 10, 10, 11, 11, 11, 8, 9, 9, 9, 10, 10, 8, 10, 10, 11, 9, 10, 10, 9, 12, 10, 10, 11, 10, 11, 12, 10, 10, 8, 9, 11, 10, 9, 11, 11, 10, 8, 12, 9, 10, 12, 10, 10, 10, 9, 11, 9, 11, 9, 10, 12, 9, 10, 11, 10, 11, 12, 12, 9, 10, 10, 9, 11, 11, 12, 9, 9, 9, 11, 12, 10, 11, 10, 10, 10, 10, 8, 10, 10, 10, 9, 9, 9, 11, 12, 10, 9, 8, 11, 13, 8, 9, 10, 9, 9, 10, 10, 10, 10, 9, 9, 10, 12, 10, 8, 9, 11, 10, 11, 9, 10, 10, 10, 10, 10, 10, 11, 9, 9, 9, 11, 9, 8, 10, 6, 9, 12, 11, 9, 9, 8, 11, 10, 9, 11, 11, 10, 12, 13, 11]"
147,103,35,4.2,2.942857142857143,"[10, 10, 12, 9, 10, 7, 11, 10, 7, 9, 10, 11, 10, 8, 11, 11, 9, 10, 10, 10, 11, 9, 12, 10, 12, 9, 11, 10, 9, 11, 8, 10, 12, 10, 11, 11, 12, 8, 10, 10, 11, 10, 10, 9, 10, 10, 9, 11, 10, 10, 10, 11, 11, 10, 10, 8, 11, 11, 10, 10, 11, 12, 10, 10, 12, 10, 9, 12, 11, 10, 10, 10, 6, 9, 11, 10, 10, 8, 10, 11, 12, 10, 10, 10, 10, 11, 10, 9, 9, 11, 11, 10, 9, 10, 9, 9, 10, 11, 9, 9, 9, 9, 9, 10, 10, 11, 10, 10, 10, 10, 8, 12, 13, 7, 9, 10, 11, 11, 9, 10, 11, 9, 9, 10, 12, 10, 11, 9, 11, 11, 10, 12, 12, 11, 10, 10, 13, 7, 10, 10, 12, 11, 10, 8, 8, 11, 10, 9, 9, 11, 9, 10, 10, 10, 10, 10, 11, 9, 9, 12, 10, 9, 10, 9, 9, 10, 10, 11, 9, 9, 11, 11, 9, 8, 10, 10, 13, 12, 9, 11, 11, 12, 11, 9, 9, 10, 10, 9, 10, 9, 10, 9, 9, 11, 10, 10, 10, 10, 8, 10]"
74,60,22,3.3636363636363638,2.727272727272727,"[11, 9, 9, 10, 11, 9, 8, 10, 10, 12, 8, 10, 8, 10, 9, 9, 11, 9, 9, 10, 9, 10, 10, 11, 10, 9, 10, 9, 10, 10, 10, 9, 12, 10, 10, 10, 7, 11, 10, 11, 10, 10, 10, 11, 10, 11, 10, 10, 11, 10, 11, 11, 10, 11, 9, 10, 10, 10, 10, 9, 11, 11, 10, 9, 11, 11, 10, 9, 10, 11, 10, 8, 10, 9, 11, 11, 10, 12, 10, 10, 11, 11, 12, 9, 9, 10, 9, 9, 11, 10, 10, 10, 9, 11, 9, 12, 11, 11, 10, 9, 11, 10, 8, 8, 9, 12, 9, 10, 11, 10, 9, 9, 11, 8, 10, 10, 11, 10, 10, 10, 9, 11, 10, 11, 10, 9, 9, 9, 11, 9, 9, 10, 10, 9, 11, 10, 11, 11, 11, 9, 9, 9, 11, 10, 9, 10, 10, 8, 8, 10, 10, 12, 11, 10, 10, 11, 10, 9, 11, 11, 10, 10, 10, 11, 9, 9, 10, 8, 9, 11, 11, 9, 10, 10, 11, 9, 11, 9, 10, 11, 9, 9, 9, 11, 13, 11, 9, 9, 9, 9, 10, 9, 12, 9, 10, 9, 10, 11, 11, 11]"
115,93,20,5.75,4.65,"[10, 10, 10, 11, 12, 9, 10, 9, 9, 9, 9, 10, 9, 10, 10, 8, 10, 11, 10, 11, 10, 10, 8, 10, 10, 10, 10, 9, 11, 10, 10, 9, 10, 10, 10, 11, 10, 11, 9, 10, 9, 10, 10, 10, 8, 10, 9, 12, 11, 10, 9, 11, 10, 9, 10, 9, 10, 12, 10, 11, 10, 10, 10, 10, 12, 10, 9, 10, 10, 10, 10, 9, 9, 10, 9, 9, 9, 11, 10, 10, 12, 9, 10, 11, 9, 9, 12, 11, 10, 10, 11, 9, 9, 10, 11, 8, 9, 11, 11, 9, 10, 10, 11, 12, 11, 11, 11, 11, 10, 9, 12, 11, 9, 10, 9, 9, 11, 9, 10, 10, 9, 11, 11, 9, 13, 11, 10, 9, 10, 10, 10, 9, 8, 8, 11, 11, 11, 10, 11, 11, 9, 11, 11, 9, 12, 9, 11, 9, 10, 8, 10, 8, 9, 11, 10, 11, 11, 10, 8, 12, 11, 12, 10, 9, 9, 10, 10, 10, 10, 11, 11, 10, 10, 10, 11, 10, 10, 10, 11, 9, 11, 9, 9, 11, 10, 8, 11, 10, 10, 11, 11, 8, 10, 10, 11, 9, 10, 11, 11, 9]"
159,109,29,5.482758620689655,3.7586206896551726,"[11, 11, 9, 9, 10, 10, 11, 8, 10, 8, 10, 12, 11, 9, 7, 11, 12, 11, 11, 9, 10, 9, 10, 10, 11, 10, 12, 10, 11, 11, 9, 10, 9, 12, 11, 10, 9, 8, 10, 12, 9, 8, 10, 11, 9, 11, 10, 11, 11, 11, 9, 10, 10, 9, 8, 9, 11, 10, 9, 9, 10, 11, 10, 11, 11, 10, 10, 11, 9, 11, 11, 11, 9, 10, 11, 8, 12, 12, 10, 9, 10, 10, 10, 11, 11, 10, 9, 8, 10, 10, 11, 9, 9, 9, 10, 10, 10, 11, 10, 11, 11, 9, 10, 9, 9, 10, 9, 10, 10, 10, 9, 9, 10, 9, 9, 9, 11, 10, 10, 11, 10, 9, 10, 11, 9, 9, 10, 10, 10, 10, 9, 10, 10, 10, 9, 11, 11, 10, 8, 10, 10, 10, 9, 10, 9, 8, 10, 8, 11, 9, 9, 10, 9, 10, 10, 10, 9, 9, 9, 8, 10, 9, 9, 11, 12, 9, 10, 10, 11, 10, 9, 11, 10, 9, 12, 11, 11, 11, 11, 10, 9, 9, 10, 9, 8, 10, 11, 10, 9, 10, 9, 11, 7, 9, 9, 11, 9, 12, 10, 11, 10, 13, 11, 9, 10, 10, 11, 10, 10, 8, 10, 11, 10, 11, 12, 9, 11, 11, 11, 10, 10, 10, 9, 11, 12, 9, 11, 10, 11, 9, 11, 7, 11, 9, 11, 11, 9, 11, 10, 12, 11, 11, 10, 8, 12, 10, 10, 11, 13, 9, 11, 10, 11, 9, 8, 10, 10, 10, 11, 9, 10, 10, 10, 10, 10, 10, 11, 10, 12, 10, 10, 9, 10, 9, 10, 8, 11, 10, 10, 9, 9, 10, 10, 10, 12, 9, 9, 10, 10, 9, 9, 8, 10, 10, 9, 10, 11, 10, 7, 11]"
