N=10 K=9,,,,,
Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,Sequence
1,1,1,1,1,"[10 20 22  9  4 13 11 46 35  9 42  1  6 22 27 16 20 18 33  8 37  1 21 41
 49 44  1 26 46 41 23  4 38 31 32 36 48 33 16 39 19 22 24 43 45 33 18 45
 37 37 28 48 30 24  5 29 16  4 30 46 30 17 11 34 48 34 40 31  6 30 41 26
 14 32  8 32 17 15 23 16 26 48 19  2 41 14 32 32  5 20 21  3 48 46 49 48
 40  1 41 27]"
1,1,1,1,1,"[23 38 37 14  3 41 16 40 17 46 36 31 32 27 16  8  2 17 15 38  8 49 29 47
  1 12  2 22 28 15 33 23 49  2 48 40 31 49  4 34 12 35  2 27 48 18 37 49
 39 23  2  5 45 34 28  6 19 32  6 26 50 38 17 10 12 33 38 34 33  2 39 46
 37 27 25 27 12 15 20 44 15  6  9 44 40 50  4 14 34 25 21 25 39 10 46 12
 26  6  6 21]"
13,21,3,4.33333333333333,7,"[45 18 43 19  4 30 24 25 27 46 49 13  9 36 10  9 36  6 40  5 12  8 28 35
 48 15  3  5  1 38 50 18  9 35 49 12 15 37 36 39 26 16 23 46 15 40 47 24
 17 29 42 28 29 48 22 26  4 44 34 38 21 28 18 12  9 36  6 19  8  1 14 33
  9 35 21 19 27  5 43 50 42 27 13 42 50  6  1 18 27 45 28  1 50 47 10 44
 50 15 27 12 31 24 27 10  7 28 19 30 26 10 41 10 33 36 28 29 36 25 21 19
 23 38 10 23 40 36 21 39 19  6 36 31 24 16 13 28 40 11  2 21 46  7 41 43
  2  3 46 33 26  9]"
17,19,2,8.5,9.5,"[27 19 26 49 35 36 30 29 41 34 29 11  2 49 17 30 47 27  9 19 23  9 22 50
 14  6 18 28 42 45  9  3 49  7 25 45 19 13  5 16  3  4  1 22 50 19  4 31
  9 20 44 42 36 47 45 34 35 11  1 43 40 29 41  9 28 12 14  6 14  2  5 50
 10 39 39  4 21  2 39 29 44 28  8 37 43 49  9 50 32 46 46 11 13 12  5 21
 42  1 38 46 13 39  1 40 32  3 20 34  8  3 21 23 21 31 43 17 46 11 11 34
  6 30  5 17  2 44 24 32  5  1 49 17 44 44 13  4  9 23 39 25 30  5 15 40
 43 14 14 47  6 32]"
7,9,2,3.5,4.5,"[49 12  7 36 23 49 45 19 32 50 23 24 23 36  8 41 37 45 23 43  8 23 49 27
  4 12  2 20 26 42 26 40 33 15 45 30 36 24 37 27 27 49 34 40 21 25  3 41
 33 20 36 35  1 26 46 42 39 44 15 17 15 23 10 15 42 50 13 34 43 16 15 22
  8 13  9 42 24 27 19 37 33  8 25 12 35  1 45 37 44 30 38 42  5 47 18 20
  2 31 49 10 25  2 39 39 29 20 27 28 34 17 42 17 38 35 28  7 21  6  9 24
 42  9 37 37  2 24 22 27 30 37 23 20 26 15  8 39 50 17  7 31 34 29 34  8
 41 35 41 19 13 16]"
7,7,2,3.5,3.5,"[11 36 42 42  9 10 46 15 27 35 33 30 31 31 32 14 28 25 43 31 35 26 48 35
 21 35 13 41  3 50  7 33 33 31 23  5  5 47 43 44 42 35 18 23 45 33  3 43
 43 12 49 37 25 10 38 46 24  2 20 12 19 34 22 14 38 21  3 31  5 42 26  8
  5 42 25 39 48  1 24 28 26 42 27 33 21 31 35 44 17 38 49 14 23 28  8 35
 45 30 25 21 48 41 12  2 45 39 49 16 18 10 41 28  2 49 43 14 45 48 47 33
 47 29 39  3 16  6 30  5 47 26 49 38 14 28 32 44 28  3 26 18 26 38 39 13
 27 43 11 36 31 39]"
5,5,1,5,5,"[42 42 46 50  4 18 28 38 24 21 42  8 47 37 27  1 29 38 48  5 36 43 22 48
 23 42 38 27 27 35 24 32  3 39 29 26 35 23 20 43 23 46 36 36 48 13 44 15
 50 25 18  4 25 32 37 38  8  3 39 13 44  5 18 24 32  5 37 32 31 25 14 26
 18  9  7 28  3  9 45  5  2 43 26 10 38 12 21  6 15  6 20 45 16 50 16 17
 30 38 28  1 17 50 42 21  8 25 34 13 44 46 12 30  1 47 29 47 42 35 14 45
 38 41  7 34 28  6  2 27 29 30  9 45 39 45 39 28  3 18 22 14  3 31 24 22
 43 25 35 26 33 10]"
20,22,2,10,11,"[28 41  3  8 34 30 49 11 23 15 41 49 19 17 36 26 45 40 14 24  1 50 10 49
 41 35  7 28 26 16  1 27 44 28 14  2 28  3 12  5 28 36 20 37 49  1 29 22
 26 23 50  6 27 46 33 40  2 41 20 20 10 11  6 11  5  7 33 18 19 44 19 50
  9 31 10 27  5 39 44 44 30 18  3  7 20 16 41 24 36 27  4 49 43 38 41 16
 39 19 39 42 43  9 19 50  3 13 25 37 38 13 29 24 18 41 17 12 25 18 32 33
 29 29 41 23  1 29 12  3 26 49 32 41 15 29 15 39  3 33  4 16  5 50 23 35
 32  3 30 42 44 49]"
3,3,2,1.5,1.5,"[ 2 42  4 27 42 37  4 29  1 29 47 15 46 38 17 45 20 34 19 17 22 28 34 15
 15 10 48 21 23 34 47 39 32 35 27 25 36 13 40 18 17  1 20 48 24 19 32 34
 26 19  8 32 12 18  1 15  2 21 21  3 50  9  3 38 31 16  3 43  4 21 12 42
 14 50 26 31  3  4 21  6  3 18  3 10 49 22 13 28 25 19 29 10  9 11 46 39
  8 22 27 17 20 35 37  7 28 23 34 45 31 49 32  9 35 28 24 16 47 18 13  4
  2 43 13  5 26 17  3  2 47 35 23 32 25 21 14 33 11 14 22 21 21 45 22 28
 21  4  1 10 14 32]"
8,9,2,4,4.5,"[11 14 40 29 45 39 39 10 19 32  1 11 35 26 30 35  1 38 44  6  7 22 31 16
 50 36 13 30 40 25 20 15 37 21 33 50  5 26 41 49  2 15 22 14 18 48 48 42
 17 14  3 28 15  6 50 41 11  6  6 10  8 12  2  3 29 18  1 36 44 46 39 34
 21 42  7  4 36 38 30 48 36 25 31  8 47 48 32 18 24 40 17 13 22 18  1 25
 35  8 17  4 29 43 41 18 27 17 21  7  6 50 48 19 15 27 21 33 37 21 37 43
 30 32  7 39  1 12  8  4 37 41 15 43 31 29 40 27 39 33  3  8 22 45 20 36
 50  7 37 35 13 20]"
9,9,2,4.5,4.5,"[33 18 29 13 34 40 22 35 42  5  9 43  8 30 11 19 31 38 20 21 50 26 20 49
  8 50 13 47 38 27 29 39 48 39  8 18 50 30 17 29  7 33 40 48 31 16 32 28
 29  3 34  5 23 13 36 50 26 48  3 24 10 20 40 49 32 42 38 15 34 12  8 23
 35 36 18 47 48  4 34 49 26 40 19  3 19  8  6 20 31 11 39 19  6 10 32 26
 49 36 24 19 37 31  9 15 16 28 26 37 46  1 30 36 49 23 21 12  2 47 20  4
 43 24  2  4 46 14 19 13  1 20 15 43 35 38 38 40 32 43  5 27 21 26 21 22
  7 41 20 10 23  4]"
6,6,2,3,3,"[26 14 13 42 38 17 23 10  8  2 30 19 43 13 11 22 40 36 40  6 34 28 12 14
 19 36 13 37 40 26 42 31 14 10 45  1  5 20 33 37 16 28 36 41 25 41 50  9
 41 36 12 30 35 26 32  5 43 10 14 27 27 16  7 31  2 22 27 10 29 42 39 28
 14  1 45 22 48 13 28  7  7  9 36 39  6  5 16 18 45 41 37 38  8 49 12 12
 20  7 13 18  9 19  5 14 12  3 38 38 30  3  6 19  9  5 15 35 45 48 18  5
 34 37 25 18 17 47 26 20 36 44  8 42 16 21 42 47  2 42 32 39  7 38 18 32
  7  4  8  7 43 47]"
19,20,3,6.33333333333333,6.66666666666667,"[10 48 39  4 11  7 42 49 22 21 46 36  8 31 41 16 21 22 45  8 15  6 15 17
 27 41 39 36 47 35 12 29 34  1 39 25 39  5 29 21 20 14 25 36 50 31 28 31
 20 50 28 46 45 41  3 39  7 50 49 35  2 10 14 28 25 21 19 11 38 26 38 43
 22 27 39 38 23 39 40 23  9 42 15  7 34 42 10  9 37 45 45 13 11 37 45 26
  8 19 12 49 16 35 42 39 31 49 48 13 20 39 30 10 10 36  3 15 11 23 18 11
 26 40 21 14 13 37 16 35  2 43 49 20 47  1  9 50 27 37 44  5 35  9 35 34
 42 20 31 41 21 36 29 47 15 40 50 21 14 40 33 26 24  2 43  8  7 15 10 28
  1 40  9 22 21 44  5  9 31 23 31 10 46 20  2 42  9  3 41 40  7 47 17 45
 25 41 38 32  5 24 20 33]"
21,17,4,5.25,4.25,"[ 6 25 19 11  4 25 32 12 49  4 18 34 19 29  4 13  9 28 15  5 23 47 48  7
 16 22 30 39 25 11 33 21 10 43 49 36 15 35 42 50 33 31  9 34 22 49 33 25
 11 28 41 41 37  9 23 23 33 46 36 50 24 25 34 25 15 49 48 24  4  1 12 28
 36  6 46 30 37  6 18 34 42 41 36 42  2 40 25 41 33  9  6  5 34 13  2 19
 44  5 47 25  1 13  2  5 15 13 41 50 19 23 37 17  5 46 25 38  1 37 10 14
 20 36 41 23 47 43 26  9 35  6 16  8 29  4  5 26 19 23  1  6 19 49 10 27
 20 15 17 48 33 46 40 16 27 15 35 42  6 34 14 40  6  1 12  4 16 34 36 16
 24 37  6 14  7 48 18  3 15  9 40 26 50 11 22 48 49 48 20 23 46 29 11 26
 16 11 12 50 38 13 25 47]"
3,3,1,3,3,"[ 5 11 26 34 18 14 47  3 39 32 21  3 18 17 41 21 25 10  7 21 16 39 43 41
 14 44 28 41 27 25 25  3 17 22 24 48 26 11 40 37 21  7 17 42 34  3 15 21
 42 30  8 26 23  6 35 32 11 24 15  6 28 39 16 36  2 26 29 20 23 24  1 42
 41  8 33  1 46 24 47  6 50 35 17  9 19 44  3 27 36 50 23 31 10 17 42 20
 26 41 27 27 10 33  8  6 17  2 16 23 11 15  4 10  4 11 21 40 24 42 49 10
 18 43 46  3 39 27 27 36 40 35 44 37 40 10  8 36 29 23 33 48 22 33 21 27
 16 23 41 21 40  5 35  6 11 36 42 27 30 49 29 44 29  9 23 22 11 22 32 39
 22 12 37 25 45 20 46 16  3 28 11 31 46 34 33 26 35 32 10 10 33 26 23 13
 10 25 41 25 12 25 16 35]"
11,8,2,5.5,4,"[ 4 49 19 32 44 26 47 10 42  5 34 34 41  4 40  9 38 36 48 32  9 29 15  1
 26 42 30 25 11 44 16 32 16 35 44 11 18 33 30 50  7 38 15  4  6 25 43 31
  8 19 44 34  3  8 43  6 13 34 46 38 28 46  8 16 27 31 12 41 13 42 17 31
  6 28 22 43  1 22 27 45 37  3 49 42  9 42  1 21 13 45 37  5 28 44 21 31
 24 36 40 44 43 26  9 48 20 18 31  8 26 46 15 29 13 18  5 27 50 16 34 45
 18 11 34 41 38 32 26 35 39 12 37 15 23 35 27  3  8 41 20 32 15 39 14 39
 36 25 40 37 33  6 13 22 21 13 26 27 42  8 15 48 40 20  7 38  5 24 30 32
 25 40 29 43 50 36 29 25 47 38 44 28  5 30 32 40  3  6 18 31 49 34 45 13
 13 31 25 32  7 46 21 49]"
33,27,3,11,9,"[30 33 26 33 27 10 32 20  3 21 42 34 20  9 45 23 23 16 44  9 37 42 33 37
 47  6 50 47 27 32 40 26 31 19 45 22 45 25  7 35 24 37  3 26 15 28 30 50
 24 15 10  3 39 20 11 42  3 43 41 27  4 21 24 37  6 23 16  9  1 38 25 25
 37 49 50 30 19 28 15 40 48 50 32 50 15 25 45 23 30 50 42 39 48 23 32 12
 13 10 21 12 37 11 31 33 10 47 29  1 17  9  7 34 24  5 32 28 34 41 45 24
 20 36 23 30 31  4 25 17 33 20  7 18 10  6 39  3 32 22 50 33  6 43 24 46
 45 37 34 27  2 45 39 14 45 43 24 30  8 21 35 48 30 20 46 22  4 40 15 45
 37  7 48  1 16 26  7 29 35 49 11 26 44 44 40 13 10 21 33  8 33 13 35 40
  1  6 34 12 24  1 29 31]"
23,22,4,5.75,5.5,"[23 34 30 29 29  3 38 37  7  4 23 13 45 14 19 10 50 41  4 40 18 50 25 22
 41 27 49 47  9  4 40 24 22  8 12  2 46 29 30 37  3 35 30 19 39 47 38 46
 43 30 11  9 16 16 13 34 47 26 21 35 38 33  4  4 27 33  4 17 18 36 10 13
 28 30  4  3  9  5 32 15 49 34  5 36 36 40 43 43 18 45 46 29 18 13  3 35
  1  1 48 36 36  3 46 23  4  8 30 17 50 15 48  1 24  1 34 15 50 41 47 49
 19 14  5 44 37 21  1 36  8 32 20 26  6 22 23 42 33 39 42 27 18 14 21 37
 17 28  5  8 25  2  6 33 39 24 23 26  3 20  8  4 29 41 47 34 39  1 30 15
 20 50 44  2 14 23 49  5 23 31 33  3 29 48 29  1 48 29 41 48 33 16 36 12
  6 21 29 15  1 40 31 48]"
6,6,2,3,3,"[20 44 29 23  3 46 41 41 49 16  3 15  3 23 37 16 22 17  1 47 24 38  4 22
 30 19 41 41 35 42 19  3 28 10  7 17 16 35 32 37 41 26  2 31 15 19 28 34
 42 16 18  1 47 26  8 10  2 18 37  4  9 31 41 17  4  1 45 21 19  5  7 30
 43  1 34 28  1 28 36  1  8  1 12 30  9 20  4 26 13 26  9 32 13 30 23 13
 31  6 21  9 39 13 19 14 50 12 21 13 35 13  5  4 20  9 23  1 30 14 10 21
  1 33 25  5  4  8  6 32 50 39 13 26 26 15 15 17 42 11 48 49 38 14 10 26
 38 22  8 29 43 34 21 14 26  7 37 23 20  6  3 22  6 36 34 46  3 18 39 27
 17 25  6 40 40 46 14 50 18 10 33 45 37 27 16 19 14 32 34 31  2 13 42 19
 11 20 25 27  7 12  8 46]"
10,10,3,3.33333333333333,3.33333333333333,"[28 35 12 23 13 31  9 25 27 35 29 13 40 16 47 20 36 22 14 20 46 13 48 16
  5 10 26 15  9 35  1 28 49 36 28 32 50 50 35 12  2 16 11  2  1 41 37 45
 24 19 43 38  6 50 21 42 29 17 10 35 29 35 21 41 43 40 10  7 44 45  1 21
 46 16 15 29 29 22 34 28 29  8 18  4 34 20 50 33 45 15  3 43 17 16 37 31
  3 48  6  5 25 13 32  5  2 46 16  5 13 28 44 20  3 45 32 42 21 17  7 44
 21 39 50 41 17 24  4  2 29 26 21 29 28 24 18 20 16 23 22 44 17 35 11 33
 13 14 29 50 31  5 44 32 10 33 49  9 24 26 13 19 14 10 12 18 30 29 41  2
 37  4 25 13 30 36 15  7 44 42 42 14  8 34  8 17 49 44 21 25  5 47 34 37
 50 43 26 48 18 16  2  8]"
6,6,2,3,3,"[35 29 37 12  2 28 49 33 22 17 46 26  1  9 24 23  8 14 25 13 41  7 24 33
 28  9 38 19 24 41 13 44  2 48 31  2 14 14 18 28 22  4 13 32 33 15 36 21
 18 32 38 18 23 16 45 35 19 25 29 37 36  4  8 22 17 36  2  9 50 20  9 34
 28 50  8 34  9 15  2 12  2 50 22  3 25 29 12 49 13 49  6 26 16 28 18  3
 22 28 40 16 41 44 28 25 48 22 30 11 12 49  6 32 15 28  6 16 17  5 31 38
 26 46  4 12 44 19 15 36 12 36 18 41 50 22 24 43  9  9 49 27 34 25 25  8
 12 34 42  5 36 40 14  3 22 23 22 21 21  4 42  8 40 19 46 41 42 42 42 38
 43 36 14  8 22 22 11 25 20 18 37  4  8 18  1  6 26 22 46 35 37 32 48 46
 17 12 27  2 33 44  4 32]"
14,12,3,4.66666666666667,4,"[31 43 42 34 19 48 31 32 47 22 40 10 32 25 43 27 17 11 22 12 37 43 39 29
 13 40 39  7 43 28 11 30 17 39 26 21 27 28  1 22 14  3 50 23 45 20 33 19
 22  4  4 32  2 16 27 12  1 13 39 18  6 31 35 41 45 32 20 33 10 39 45 41
 36  9 38 40  5 31 25 14 40  9 36 13 14 19  7  2 18 42  2  8 35 25  8 15
 49 23 27  6  7 22 19 17 43 31 32 37 18  5 35 38 50 14  7 18 11  1 32 17
  4 29 28  1 19 36 28 50 25  8  8  5  4 48 42 28 23 43  1 27 22 38 45 27
 34 24 34 17 13 48 41 39 49 37 21 34 22 44 31 33  6  7 45 31 25  5 33  4
  5 29 42  5 30 35  6 40 12 27 50 24 33 33 45 42 43 27 39 47 36 25 35 13
  2 37 27 10  2 13 46  6]"
,,,,,
,,,,,
,,,,,
,,,,,
N=75 and K=74,,,,,
1,1,1,1,1,[39 52 70 73 42 73 37 30 10  8]
1,1,1,1,1,[47 29  9 14 34 26 63 58 49 24]
1,1,1,1,1,[19 69 74 21 39 22 39 11 24 65]
1,1,1,1,1,[66 71 61 65 12 15 64 50 26 16]
1,1,1,1,1,[56 21 19 33 39 17 14 16 55 38]
1,1,1,1,1,[16 20 67 38 63 20 49 75 15 51]
1,1,1,1,1,[75 57 15 28  2 62 38 17 73 45]
1,1,1,1,1,[51  9 67 38 16 45 71 46 33 52]
1,1,1,1,1,[12 12  4 18  8  9 64 24 33 66]
1,1,1,1,1,[70 73 37 73 30 11 52 11  8 58]
1,1,1,1,1,[45 35  1 25 11 41 72 15 42 70 70  8 29 31 26 70  3  2 46  3]
1,1,1,1,1,[20 37  3  3 33 60  4 62 63  9 21  9 52 13 63 61 62 69 12 29]
2,2,1,2,2,[59 43 10 56 61 20 71 64 35 11  5 41 15 12 75 50 45 23  1 16]
1,1,1,1,1,[15 20 24 32 33 29 56 48 37 66 20 34 32 37 48 21 72 75 52 22]
1,1,1,1,1,[28 63  3 15 36 63 19 57 48 56 57 60 20 50 32 10 32 26 36 45]
1,1,1,1,1,[57 53  9 51 35 66 13 14  3 59 75 36 32 24 33 72 45 75 33 51]
1,1,1,1,1,[23  1 56 18 29  7 38 67 37 26 18 40 52 57 32 73  7 54 53 13]
1,1,1,1,1,[13 56 61 15 53 32 10 49 26 36 71 13  2 44 24 13  6 30 70 25]
1,1,1,1,1,[35 70 74 66 36 52 33 12 71 74 32 49 45 74 60  3 40  1 58 56]
1,1,1,1,1,[48 64 62 41 23 74 38 64 74 29 53 39 13 11 73 18 74  9  7 64]
2,2,1,2,2,"[ 2  8 32 21 47 29 59 48 43 53 71 46 56 55 63 10 10  2 10 28 41 19 75 34
 28 22 55 43 22 12 43 23 70 11 44 25 43 10 15  9  1 52 33 62 46 53 39 45
 61 18]"
1,1,1,1,1,"[10 72 51 59  4 15 43 14 55 74  5  9 49 20 52 49 67  1 25 21 27 46 65 59
 30  4 53 32 73  7 19  7  6 19 65  4 71 57 19  8 48 65 61 64  2 61 11  8
 29  2]"
1,1,1,1,1,"[42 55 22 62 60 27 23 22 72 64  4 66 75 42  2 40 42 20 35 44 13 49 36 73
  9  5 58 51 48  5 59 42  8 39 16 27 66 39 63 27 25 73 25 50 68 61  8  2
 50 68]"
1,1,1,1,1,"[31 63 12 41 24 12 44 53 69  4 18 39 47 74 53 36 34 16 39 10 37 53 27 44
 52 54 52 29 34 14 56 49  5 59 20 75 24 59 62 61 19 10 13 39  8 12 71 18
 18 70]"
2,2,1,2,2,"[20 67 60 36 59 68  8  9 75 57 48 47 46 44 40 71  3 49 34 50 75 17 26 58
 33 45 53  7 27 18 63 12 56 47 10 42 43 54 36  2 30 53 33  3 20 20  7  1
 49 56]"
1,1,1,1,1,"[28 20 33  9 38 20  6 58  1 75 58 45 13 57 25 35 60 50  8 34 18 21 45 70
 42 59 56 10 46 53 65 16 11 45 37 18 58  7 38  5 35 39 27 67 12 66 73 20
 21 34]"
3,3,2,1.5,1.5,"[17 69 40 61  3 38 68 12  5 57  6 48 54 31 45 65 43 13 47  8 75 24 71 13
 51 26 54 40 54 65 49 46 35 32  9 51 75 62 41 60 51 60 35 58 45 29  1 74
 35 20]"
1,1,1,1,1,"[42 30 68 75 53 66 62 18 11 29 67 46 10 35 14 67 71 57 54 19 20 56 58 64
 71 46 64 42 31 23 71  8 67  2 62 13 35 41 34 42 72 49 29 13 54 40 67 33
 50 24]"
1,1,1,1,1,"[62 70 65 29 12 55 43  7 47 30 63 68 63 41  6 12 22 59 21 32 26 68 30 57
 36 50 39 42 56 17 50  6 43 37 40 32 42 19 10 53 50 58 34 23 19 69 67 23
 55 31]"
1,1,1,1,1,"[ 3 62 74 74 66 19 48 53 48 40 23 51 33  1 23 41 63 33 34 58 58 17 71  7
 30 35 22 31 59  3 62 64 27 48 26 68 23 19 50 14 24 10 20 17 17 18 73 39
 71 50]"
2,2,1,2,2,"[ 6 53 43 63  8  5  1 13 16 14 75 39 37 56 72 22 52 62 63 52 35 32 44 33
 49  7 72 28 43 40 53 14 64 14  4 13 67 27 37 38 23  8 34 75 55  1 52  4
 56  5 13 10 15 50 68 54 37 51 66 44 47 54  3 61 43 44 31 41 10 51 23 67
 45 52 22 11 28 24 42 43 17 43 71 42 13 21 44 38 62 45 18 56 63 42 55  4
 39 69  9 58]"
5,5,2,2.5,2.5,"[23 59  4 48 22 31 59  3  2 54  6 26 47 14 59 48  9 10 25 74 54 18 72 32
 22  9 67 50 62 69 32 72 41 48 71 11 21 36 46  8 47 29 39 17 14 46 35  7
 10 50  2 74 17 75 62 65 10 20 36 42 52 54 73  3 69 68 68 37 54 53 74 51
 57 24 38 19 67 13  2 73 22  5 12 71 44 70 68  8  4 38 34  2 75 45 53 57
 22 39  1  3]"
7,7,2,3.5,3.5,"[21 16 69 67 53 29 26 54  6 65 11  9 27 75 10  5 62 16  3 46 17 72 34 65
 11 56 74  8 32  5 16 18 59 33  9 42 37  2 47 24 73 33  3 73 70  3 11 29
 67 17 29 61 12 57 58 54 61 23  6 15 70 62 31 41 16 20  1 74 22 43  9 35
 52 72 68 72 14 71  2 66 46  2 57 61 27  7 73 29 56 47 48  5 16 51 55 50
 60  8 39 10]"
1,1,1,1,1,"[74 46  9 47 70 64 74 73 50 13  6 61 36 61 65 73 21 55 30 53 39 19 18 59
  1 59 70 53 66 44  6 46 47 19 30  2 36 12  9 63 66 43 21 16  6 45 68 66
 14  2 28 45 55  5 56 67 24 26 69 23 47  7 59 35 11 23  9 60 29  3 12  2
 69 62 71 26 55 71 54 28 16 36 10 15 60 33 73  8 40 53 27 50  9 17 52 55
 64 52 55 52]"
1,1,1,1,1,"[56  7 22  3 54 31 20 35 66 54 31 41 67 16 25 20 14 16  4 47 41 47 11  3
 38 27  2 17 10 52 70 56 24 45 36 15 34  6 32  6 38  4 57 51 11 42 71 15
 60 66 37 16 34 19  8 49 38 36  1 25 69 60 57 12 67 46 58  9 39 57 72  4
 60 37  7 39  4  1 14 37  2 15 72 17 33 55 71  6 57 62 53 44 52 45 48 71
 47 11 68 31]"
1,1,1,1,1,"[14 39 73 15 11 71 52 64 23 62 44 48 49 51 25 20 15 19 62 40 15 63 31 44
  1 25 53 30 32 45 31 31 24 60 31 66 23 72 50 29 50 50 27 50 13 44 24 58
 48 40 13 68 45 69 27 42 37 31  5  2 46  9 26 54 54 27  6 24 73 22 73  9
 36 47 26 69 31 19 63 44  6 43 68 40 30 24 54 44 32 40 30 41 53 71 75 70
 21 61  8 17]"
4,4,2,2,2,"[30 26 15 36 67  2 28 61 31 70 19 28 62 33 75 49 53 26  3  4 20 51 43 53
 51 48  4 31 28 64 62 58 66 27 67 68 58 54 36 37 35 53 24  3  7 38 74 72
 60 17  3 64  7 71 15  9 60  5 69 24  9 47 70 11 15 29 41 67 36 50 74 20
 24 29 41 43 25 16 46 75  9 60 46 38  6 33  1 41 41 57 25 44 24 34  1 40
 10 35 58 67]"
2,2,1,2,2,"[69 21 57 18 49 34 34 42 58 65 36 51 12 31 13 63 53 70 55 62 73 25 19 45
 29 17 40  7 15 70 50 32 14 66 15 31 19 72 64 40 33 30 55 63 30 26 37  4
 24 25 29 28 39 19 26 57  4 28 75 21 19 55 75 33 61 69  4  3 31 72 38 32
  3 22 43 50 74  8 34 29 57  7 70 46 31 38 74  2 65 40 20 23 52 38 61 35
 70 58 30 53]"
1,1,1,1,1,"[30 33 12 29 59 68 56 21 60 28 45 67 64 33 29 16 18 27 51 32  6 32  3 45
 25 43 73  7 41 49 73 68 34 68 21 10  3 30 41  4 15 33 68 16 19 48 53 61
 47 56  1 68 37 61 70 68 26 68 14 30 41 36 46 51 18 52 61 67 33 24 68 22
  5 35 38 68 53 30 56 12 46 11 23 25 56 19 19 58 72 12 26 49 53  3 61 15
 23 20 74 49]"
1,1,1,1,1,"[24 28 17 47  7 41 41 33 65 41 60 57 10 17 40 64  6  8 51 34 43 27 33 47
 72  2 74 49 57 36 69 59 50 33 70 38 69 62 73 40 33 43 67 23 66 37 12 18
 17 39 41 58 43 17 14 40 65 73 48 33 45 11  7 33 63  5 70 14 52  6 32 12
  3 52  5 73 54 61 38 13 16 62 41 19 50 66 62 61 24 42 18 12 71 34  6 59
 17 55  8 35]"
9,9,2,4.5,4.5,"[39 29  5 19 39 15 54 42 69 10 33 23 62 13 64 26 18 75 48 46 57 41 23 30
 46 16 50 11 68  6 65 64 42 17 36 69 53 24 56 29 36 16 41 43 73 65 64 27
 34 50 16 71 43  6 46 12 67 44 29  5 44 19 69 35 58  1 42 37 10 41  2  5
 74 70 22  3 46  7 28 72 19 30  6 19 63 58 24  1 44 19 46 29 38 15 68 10
 22 51 47 56  4  5 29 34 71 29 65 31 42 44 74 55  6 15 72 45 28  6 63 64
  3 39 67  4 46 28 34 44 42 64 24  1 75 39 16 36 19 13 54 49 69 64 43 28
  6 20 66 14 34 41]"
1,1,1,1,1,"[45  6 53 16 27 50 67 17 58 34 41 62 21 61 41 71 49 27  9  9 67 66 69 23
 45 23  2 34  3 30 68 52 31 17 72 27 66 41  8 51 73 43 44 32 67 28 49 70
 71 74 31 74 39 71 46 52  7 26 19 58 45 71 12 15 73 63 15 37 57 49 42 12
 11 65  2 55 36 65 32 49 43 37 50 44 45 38 11 55  3 11 19 25 24 52 10 34
 72 62 10  5 13 41 65  1 62 43  3 60 48 31 26 43 40 24 16  9 55 13 10  6
 42 19 46  7 24 28  8 32 37 74 27 22 30 39 42  4 40  8 27 61 14 33 26 16
 58 30  5 75  8  6]"
4,4,2,2,2,"[25  6 26 64  9 53 11 32 62 32 55  3 54 16 33 61  1 73 62 71  8 62 36 72
 69 49 56 14  1 42 21 53 43 35 41 20 16 21 73 35 38 52 34  6 20  5 41 40
 37 51 15  2 10 51 50 75 15 74 41 48 70 53 48 41 63 74 59 36 46 35 68  7
 70 20 56 35 10 22 64 13 19  5 71 37  3 27 68 38 59 11 67 34 44 58  9 59
 57 48  3 43 37 40 39 20  8 19 46 43 65  3 19 14 16 52 62 67  2 58 34 48
 74 44 38 36 13 67 55 49 40 41 63 27  1 10 67 12 73 60 66 10 21 27 70 41
 64  1  9 44  1 55]"
1,1,1,1,1,"[28 21 74 45 70 43 14 23 42 57  2 48 38 61 10 69 54  1 27  3 24 58 62 11
 24  3  1 28  5 32 46 46 62 32 13 65 18 12 51 59 33 29 24 42 53 53  9 51
  4 36  3 31 54 26 73  6 10 35 69 67 53 49 48 23 61 63 62  5 59 37 75 39
 49 27 59 49 24 29 36 72 18 42 10 27  9 62 18 14 73 48 64 65 53 15  9 17
 49 60 39 43 73 10 64 27 13 28 73 15 40 28 35 24 25 28 52 51 53  7 21 30
 16 26 63 21  5 57 34 68 22 53 27 62 28 43 44 65 43 73 64 58 60 56 65 30
 11 42 38 18 48 15]"
5,5,2,2.5,2.5,"[41 59 59 59  9 31 27 30 66 75  3 33 40  6 71 19 57 58 40 48  5 14 71  7
 32 70 65  8 58 38 49  6 29 30 54 31 18 44 43 18 61 23 39  1 23 39 13 56
 21 26 46 41 31 29 10 75 23 11 61 19 51  3 62 51 70 47 51 66 39 69 47 59
 50 53 17 25 20  1 60 34 12 20  2 34 29  7 32 29 32 44 16 65 45 68 64 46
 21 27 64 33 31 39 51 21  2 54 47 11 68 55 70  6 74 71 28 10 14 54 24 18
 66 43 31 14 26 40 40 65 56 56 32 68 71 30 43 38 39 18 15 19 12 27 69  4
 12 71  5 32 23 45]"
