N=40 and K=3,,,,,
Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,Sequence
2777,1549,1041,2.6676272814601343,1.4879923150816523,"[ 5 19  5 26 35 11 30 13 27 16 12 27  4 16 13  1  9 33 33 30 25 38 13 15
 39 11 20 32  4 19  5  6 37 32  4 30  3 23 28  1 18 37 15 27 29 26 14 23
 36  4  2 29 22 10 33 36 23  8 22 32 34 29  3 16 38 29 26 30  1 23 16 27
 27 29 32 11 26 39  5 21  1 12  7  6 34 29 34  6 20  2  8 25 36 14 23 14
 20 30 14 10 37 34  4 34 26 39 13 23 23 10  9 10 37 11 32  1 23 29 11 18
 27  2 28 13 26 15 36  9 18 12 23 19 32 30  8  2 13  7 22 10 35 16 29 19
  2 36 34 35 38 34 16  1 37 26 35 39 17  6 31 31 38 21 28 17  5  5 25 27
 29 25 30  8 22  3 17 30 16 36  4 37  1 24  8 36 14 14 10 27  6 39 17 37
  4 11 22 21 27 19 20 39 36 32  1 24 15 14 30 27  7 14 20  3 27  3 30 15
 37 29 32 31  2 29 18  6 24 24 10 18 19 31 15 13 16  6  5 11 19  4 23  5
 28  8 29 37 10 38 10 14 13 38  6 38 37 32  2  9 27 31  1 28  5 36 24 37
 32  2 34 30 31  6 36 35  2 31 36  8 21  5 32 15  4 27  5  3 14 25 14 20
 15 16  5 27  9 18  4  2 39 34 20  8]"
2449,1365,1014,2.415187376725838,1.3461538461538463,"[30 26 13 28 34 16 21 19 34 38  8 33 14 12  2  9 13 15 14 17 10 20 27  9
 24 20 15 24 11 37  5 38  7 30  7 37  3 39 21 32  9 12 16  3  2 19 24 30
  2 25 35 17 20 36 15 24 23  4  3 17 38 39 22 24 11  4 22 28 26 27  7 18
 10 13  8  3 26 14 25  9 10 27 34 34 25 33 11  7 35 14 14 26 17 21  1  5
 19 32  8  3  6 15  1 17 31 31 18 35  2 37 28 25 10 32 28 21  1 25  9 21
  1 26  7 14 15 31 31 21 31  2 25  9 29 10 34 17 31 15 16 33 19 17 13  1
 24 23  7  3 36 19 28 16 34 22 19  9 19 34 15 29  3 34 13 22 17 29  7 31
 37 32 17 32 27 29 20 18 11 25 14  5 31 14 29 30 16  7 29 22  8  1  1 38
 13 26 13 21 12 36 15 33 10 27 39 37 15 17 35 21 23 28 35  7 15 23  8  3
 28 23  6 16  7 16  2 38 24 16 31 13 35 13 16 13 35 10  3 24 36 38  5 39
 21 19 22 28 33 36  1  9 23 17  3 10 23 13 28  4 28  2 39  8 30 38 26 34
 35 32  7 18 25 25  1  3 18 26 34  2 29 26 12  2 36 20 16 23 32 27  8 18
 32  8 34  7 20 19  6 11  4  2 19 22]"
2725,1411,1027,2.653359298928919,1.373904576436222,"[37 24 38 18  9 32  8  6 35 20 24 32 24 33  1 12 28 25 11 24 22 27  2 13
 19 24  4 15 15 34 34 23  7 31 28 19 17  1  2 34 16 29  5  7 36  7 17  6
 22 35  2 19 19 16 21 20 26 24 34  9 16  5 17 32  4  7  7  8 31 25  3 21
 20 23 36  1 36  8  2  4  4 26 30  8 13 33 24 14 15 29  3  3 15 22 29  2
  7 32 27 25 10 20 35 20 17 36 17  5 14 25  2 10 12 22 13  9 19 39 36 28
  7 28 20 14  5 14 10 13 24 17 16 22  8 35 26 35 13 20 11 16 27 21 34  3
 19 15 33 10 18  6 32 25 36 29 10  3 24 26  4 28 26 22 12 36 11 39 14  8
  3  9 34  8 21 11 28  6 25 27 38 28 24  6 12 18 28 37 16 33 11  2  6 19
 12 35  1  4 17  8 27 26  3  2 29  3 21 32  1 11  8 17 27  5 25 33 12 26
 23  9 33 26 21 33 15 27 16 19 36 10 31 25  2 20 28  9 19 13 34 15 13  5
  8 22 21 12 34 22 11  9 36  7  8 38 27 38 33 13 21 15 18 34 26 20 10 11
 12 15 14 30 25 34 38 32 36 22  8  4 12 16  8  5 18 20 37  2 32 30 29 10
 19 14 10 30 36 13  3  6 27 39 36 32]"
2744,1586,1046,2.623326959847036,1.5162523900573615,"[22 20 39  8 25 22 22 16 32 13  5 28 32 32 11  8 37 37  7 34 38 20 11  3
 34  4  1 31 10  7 21 29 33  1 30 31 22 17 26 21  5 15 18 23 32 31 34 39
 15 20 23 10  2 18 31  8 21  3 35  9 11 36  2 34 22 22 26  7 33 11 23 33
 16 18 21  4 30  8  6  2  2  7 16 24 28 17 13 21 22 15 12 31  9 10 23 24
 32 13 23 20 16  1 27 11  6 19 32 16 13 13  1 12 22  7 33 16 24 14 25  4
 15 11  9 35  7  1  4 30 14  4 35 27 30 23 18 37 21 25  9  8 10  3 11  6
 39 24 22 18 20  5 27 31  5 38 37 34 32 16 28 21 17 29  5 18 26 29 23 16
 33 30 17 39  1  3 37  8 10 13 36 26 28  6  7  8 11  4 31 17  3 31 27 23
  9 15 16  9  5 35 14 23 39 26 22 21 33 29 23  4 21  3 23 37 13  1  9 10
 34  1  2 32 16 11 12 10  7 15 38 32 18  3 18  9  9 17 25  7 10 23 35 27
 33  7 11 12 16 37 25  3 34  8 37 33 14  9  2 34  6 39 16  8 20 38 35  3
 22 22 11 14  8 33 18 32  4  5 33 19 17  3 31 16 16  7 25 17 30  3 13 31
 27 29 31  8 19 23 26 35 35  2 16 36]"
2573,1419,1028,2.502918287937743,1.3803501945525292,"[38 27 16  1 17 29 10 17  2  5 25 35 28 22  9 31  9 32 21 33  7 39 28 35
 27  8 28 10 12 32 38 34  3 19 16 39 11 21  2 29 37 27 34 13 17 24 14 37
 36 19 21 14 28  4  5  7 30 28  4 39 18 12 12  3  4  5  2 36 14 32 28  1
  2  7 14  7  3 30 30 17  5  4  6 31 34 13 20 11 18 23 23 34 26 38 32 16
 31 34 23  6 15 17 10 26  6 13  4 19 32  2 28  8 23  4 18 10  3 22 15 16
 37  6 28  5  6 28 37 31 15 13 18 37 12 21 33 34 33 26 11 23 37 34 14  3
  5 26 21  3  5 17  9 25  9  4 32  4  9  4 11  8 30 33 32 16 14 35 23  5
 30 13 16 30  1 15 24  3  1  4  8  5 17 33 16 17 14 18 27  2 18 39  9  8
 33 38 15  6 34 13 14 25  4 27 15 36 20  2 39 26 17 31 29 39 25 21 29 29
  6 12 35 10  7 10 15 37  3 13 21 36  7 12 19  2  2 28 25  3  9  1 18 24
 38  2 32 13 23 33 14 11  4 20 35  6 26 10 10 17 20  4 10 19 35  5 27 24
  4 21  4 32 31 29  1 20  9 34 15  7 34 12 14 32 12 22 11 37  2 24 33 26
 32  7 13 12 19 16 37  8 20 15 13 27]"
2733,1421,1062,2.573446327683616,1.3380414312617703,"[16 23 39 16 25 17 32  4 27 26 27 18  8 12 22 13  9 12 12  8 28 35 20  6
 11 25 17 37  7 37 18 32  1  1 11 27 31  4  9 19 22 39 12 33 20 21 36  4
 13 15 32 29 29 29 16  9 13 26 14 17 24 33 12  4 19  2 26 13 38 30  4  6
 24  8 18  5 20 25 23 33 32 22 31 25 35 14  4 36  4 38 24 11  2  4  6  9
 25 11 29 34  7 25 24 11 38  3 25  2 10 32 39 27  7 13  6 34 16 29 37 26
 24 18  7  1 28 21  7 38 25  1 30 37 32  4 36  3 25 11 33  7 33 23  6 19
  4 39 14  1 25 31 18 15 37 38 24 35 35 18  9  1  6 34 23 15 35 12 21 28
 36 34 23 11 35 17 30 22 30 36 11 37 36 17 29 17 24 30 14 28 31 27 34  5
 38 26  4 22 35 26 19 36  3 11 38 32 27 24  3 22 11 32 26  3 16  7  4 22
 11 11 28 26 27 19 10 28 36 14 39  6 37 11 23 31 17 29  5  4 13 23 33  4
 19  8  7 10 25  2 20 24 23 25 22  6  6 34  4 16  3  1 13  1 27  4 16  6
 36 24  1  8 12 19  8 15 20 27 36 35 31 30 18  6  5  2  7 34 31 21  3 31
 34 20 39 30 32 13 11 34 11 34 29 29]"
2628,1494,1060,2.479245283018868,1.409433962264151,"[22 37 33 11 12 34 29  4 16 23 33 35 27  5 18 33  7 29  8 15 27  1 28 32
 23 21 36 19 21 29 23 38 25  6 22 37 21  8 11 15 13 13 36 39 39  2  3 23
 25 17 17  9 19  4 32 37  6 29 12 35 15 15 35 18  5 10 22  6 18 31  2 12
 28 24 20 15 31 26 27 28 15  5 13 10 17 32 39  9 39 31 27  4 24 23 24 29
 19  6 34 38 30  7 22 19  7 26 35 33 17  9 22 18 29 32  2 22  9 36 16  6
 21 32 24 23 23 36 16 24 18  1 26 26 12 22 29 10 10  6 27  6  7  9 28 20
 29 13 36 28 33  4 16 19 10 32  9 24 39 23  5  2 26 39 23 12  2  8 14 23
 11 18  7 24 34 25 17 19  7 20 27 39 22 21 33 31 24 38 15 16 26  6 30  9
 25  1 19 25 35 39 12 21  3  3 35 37 32 13 20 30 36 16 35 36 23 10 13 39
 28 19 27  1 15  2 11 18 29 29 18 26  9 14 31 12 12 39 12 19 16  4 38  1
 21 11  8 19 13  3 21 19 22 11 21 22  7 17 29 16 21 17 13 17 34 12 39 30
 36  6 25 18 24 14 20 27 21 39 27 29 34  7 34 35 17 28 11 11 39 35 12 30
 19 15  2 25 16 23 33  3 36 31  1 30]"
2494,1366,1023,2.4379276637341154,1.335288367546432,"[22 28 35 37 11 34 35  9 29 18 21 25  5 24 16  9  7 33 12 14  5 36  6 24
 20  6 36 16 16 12 20 30 15 10 36 16 37 13 35 17  2 15 35 16 30 15 26 25
 19 37 32 19  9  8  6 25 20 36 25 35 25  7 29  6 18 13 11 16  1 39 16 31
 21 35 15 11 11 18  6 14 16  7 31 23 32  5 13 12 16 22 28  8  2  6 38 20
 22 21  2 33  8  6  2 31 39 27 30 25 26 20 18 36 24 14 21 38 19  7 10 10
 37  8 37 29  5  1 28 26  1 29 21 12 22 16 27 38 28 13  6 23  9  5  3 17
 37 33 24 20 35 28 16 39 23 16 13 24 16 17 34 37 34 18  8  4 25 14 25  8
 31  4 16 29 38  2 35 15 12 39  7 39 31 18 14 35 36 38  2 10 12 35 33 14
 25  3 35 37 10  6  4 27 20 31 18  6 32 25 13 37 13  9  8 15 33 24 32 27
  1 18 35  1 17  1  4 39  5 31 36 34 32 21 25 38 24 12  5 18 15  4 31  1
 19 15 12 16 26 31 33  3  6 32 37  7 15  1  4  2 26  3 29 36  6  7 12 17
 19 37 38 38 11 39 30 11 17 28 12  6 30  4 17 21 35 16 22 12 31  5 39 32
 36 18 21 17 24 11 18 26 26 35 33 20]"
2691,1477,1058,2.5434782608695654,1.3960302457466918,"[25  6 35 34 21 20 22 30  7  6 12 37 28 22  4  8  2  8 32 25 23 32 23  2
 34  2 27 24 31 14 15  8 14 20  4 39 11 27 37 32 23  2 11 31 22 35 14 14
 12 35 14 31 35 22 30 24  8 16 35 30 27 33  5  2 14 25 14 25 36 20 34 39
 30 38 25  2 38 35  1 32 17  1 33 24  1 25  5  3 35 18 17  5 18  5  2 10
  2 17 38 32 11 24  9  6  5  2 12 24 15 37 20 38 24 17  9 26  4  1 23  8
 16 12 26  2 14 26 10 11  1 17  3 34 28 36 12 10 19 22  5 22 15  6 11 13
  1 12 29  7 30 30  6 10  5 31 17 12 16 33 13 34 23 32 16 35 15 21 34 28
 17 14 39 25 17  5 17 11 35  3 19 26  6 20  7 14 26 18 36 11 28 28 11  7
 17  3  6 30 28 17  1 20 19 35 17 31  7 34 23  8 13  8  1  3  9 39 10 25
 38  7 16 23 30 13 29  6  2  9 19 35  7 29 26 34 18 12 29 25 17 36 12 35
 26 38 24  6 26 33 19 37 39 18  4 17 39 25 12 37  8 24 29 18 29 39 26 22
 14 22 34 30  1 33  3  2 32  7 21  1 29 19 27 13 23 20 37 28  7 19 23 17
 22  2  7 38 10 10 39 19 17 17  2 20]"
2454,1386,960,2.55625,1.44375,"[13  8 16 10 16 25  5 24  4 19 29 31 24 15  2 17 23 19 24 23 22 19 18 25
 27 16 18  7 24 23 16 14 37 15  1 30  2  3 26 37  9  2 22 16  5 16 26 21
 36 39 12  7 33  7  3 28 33 14  1  1  8  4 39  4  8 29 15  1 12 14 19 11
 33 15 27 29 12  5 28 25 24 17 32 34 30 24 12 35 17 12 15 21 18 16 17 31
 16 39 24 37 14 32 33 35 20 32  7  7 19 25 30 25 26  6 10  7  6 17  5 19
 11  3 30 19 12 10 12  3 37 12 31 22 10  4 17 11 19  7 23 38 38  5 22 14
 17 14 13 38  5 14 19 27  4 32 31  4 13 29 27 13 13 20  5 32 21  3 18  2
 28  2 27 28  1 16 39 19 11 19 28 28 22 34 15 15  5 12 14  5 20  2  4 30
 15 13  4 23 23  8  8  6 11 23 32 27 11 30 20  9 12 31 22 29 21 13 37  3
 28 12  7  3 15 38 11 10 26  8  3 34 28  2 17 37 37 19 14 21 20 27 39 35
 23 15 35 27 30  7 26 21 16 26 38 26 38  1 25  8 21  4 35  8 22 12  7 35
 12 17  5 15  1 28 36 16 17 20 17 10  4 38 22 39 24 28 36 37 37 20 39 26
 13 35 24 13 17  7  8 30 14 11 31 35]"
2664,1466,1036,2.5714285714285716,1.415057915057915,"[ 1 26 10 17 15 23 19  9 31 16 38 13 21  4 11 31 21 16 33 22  1 24 18 14
 20 24 36 36  3 27 27 38 31 39 28 29 31  7 34 16 16  9 18 12 22 28 35 13
 38  3 18  8  3 21  1 37 20 38 31 16 22 34 33 15  3 10 37 35 22  9  1  1
 20 22  4 15 34  8 33 31 33 33 31  1 25 19 34 10  4 29 12  4  5 36  9  8
 33  7  3  6 17 24 15  4 27 35 13 23 28 32 37  1 12 38 23 13 28 16 27  2
 31 34 28 11 14 32 30 17  2 39  9 37  7 38 22 28 18 11 15 24 20 33  7 35
 34  3 11 12 33  7 14 24 10 17  7 21  1  9  5 23 22 11  7 13 39  2 35 37
  3  7 30  6  3 33 39 33 37 14  4 29 13 19 12 17  9  6 12 14 33 27 10 32
 36 39 24 26 33  4  6 34 31 19 16 32 26 20  5 34 32 21  4 35 35  6 22 23
 30  9 34  2 33 11 13  3 14 28 39  6 33 18  8  8 33 29  7 10 13 39 26 17
 31 33 25  2 34 32 35 12 16  4  5  6 10  3 21 33  1 23 13 36 35 11 38 36
 37 14 36  4  2  2 33 34 36 29 29 11 13  4 28 36 39 14 38 34  9 19 11 33
 34 38 39 28 11 19 25 11  8 17  7 26]"
2595,1293,1001,2.5924075924075924,1.2917082917082916,"[38 20 34 13  4 15 34 32 17 25 32  7 25  8 17 39 25 20 26 28 25 13 36 22
  2 21 14 38 33  4 17  3  2 38 27 15 37 18 35  2 10  3  8 17  6 31 30 31
  8 33 25 10 14 11 37  4 20 18 15 19 24  3 30 13 14 24 38  5 32 29 29  6
 15 26 37 17 21 38 20 13 39 14 39 37 17  5 25 11 29 28 19 19 14  8 10  6
  4  7 26 11 15  8 26 24  1 20 34  5 13 19 15 15 33 30 35 38 17 20  8 13
 26 10 25 16 35 26 32 10 18 33 31 14 35 15  3 34 34 17 11 13 31 16 31 26
 22  8  6 38 37 10 24 34 17 23 38 33 34  2 24 22  3 11 25 37 25  8  7 36
  7 21 17 22 29 36 27 20 38 32 31 17 27 26 37 26 11  9 24 39 36  6 18  7
 13 23 18 22 16 11  6 29 26  3 29 25 33 13 30 17 31  1 34 34 35 25 24 15
  9 31 30 18 36 21 24 28 32  9 21 12 35 33 14 13 16 26 15 33 33 31  4 27
 22 36 28 13 34 30 19 20 30 29 10  9 37 23 21 11 38  6 12 14 22 21  6 13
 36 16  9  8 26  4 17 18  6 27 23 18 24 10 34  9 15 31  1 10 23 18 30 27
 29 17 25  1 22 21 19  4  2  9 32 19]"
2564,1468,1034,2.479690522243714,1.4197292069632494,"[31 20 39 24 37 29 26 36 10  8 20 25 10  5 13 11  3 33 30  1 36  7 10  2
 10 22 39  7 38 12 29 37 20 14 16 18 16 24 23 30  9 26 36 28  5 27 31 37
 20 29 31 26 29 31 26 29 21  2 31 35 22  8  4  4 33  5 39  6  8 23 16 16
  5 11  7  8 30 36  5  5  6 27  5  6 33 11 25  7 11 12 32 10 22 28 38 28
 29 21 30 10  4 11 34 39 23 38 23  8 22  5 36 23  3  4 25 12 33  2 11 17
 10 17 37  8 23 26 15 26 35 23 28 32 36 30 14 20 11  1 31 15  8 22 16 18
  2 16 18  5  2 25 20 13 12  5 24 25 22 26 35 33 32  3 36  6  3  1 36 24
  3 37 37  6 19 35 27 21 34  9 25 32 25  6 21 19 39 17 27  2 11  8  2 23
  4 11 28  1 16 26  6 21 29 13 11  5 27 34 21 26 15  7 21  7 26 14  5 22
 35 25  3 28 10 34  5  5 17 23 17  4 33 34  1 23 29 37 28 10 29 13 23  3
 15 37 15 14 28 14  5 11  9  1  3 31 18 37 28 39 17 37 33 14  2  7 38 21
 23  6 10 18 34 32 25 30 16 36 19 13 33 24  9 34 14 20 11 20 31 20 18 11
 32  1  1 36 38  2 16  3 31 28 26  8]"
2712,1590,1035,2.6202898550724636,1.536231884057971,"[36 22  7  7  9 13 11  1 35 25 31 20 30 11  7 36 23 33 22 28 22 26 20 28
 14 32 26 28 29 23 17 17  3 38 13 39 39  3 12  8  6  3 33 28 26 36 24  8
  2 39  5 37 24 37 19  9 14  7 22 34 20 16 37 18 31 22 16 21 32 16  5 19
  2 29 10 36 30 35 33  8 39  3 34  2 18 15 10 37  4 13 19 35 10  2  7 28
 36 39 26 17 15  8 19 13 14 10 16 13 11  6 35  8 19  3 23 16 18 30  2  3
  2 13 12 30  2 23  7 38 16 31 38 27 23 34 20 20 32 25 13 10 11 23 31 27
  2 29 23 10 13  4  2 10 33 24 35 11 12 33  2  1 28  9 36 26 32 27 13  6
 11 25 31 10 16 11 12 17 10 11 10 14 12 22  4 13 33 22  1  4 34 35 39 39
  5  6 36 30 11  1 26 24 11 16 37  1 29 33  9 28 35 19 21 30  7 20  1 30
 14 34 13 14 13 37  4  9 19 26 11 16 34 39 23  5  1 16 22 33 29 10  9 35
 15 25 28  5 31  1 37 11 26  9  5 12 32 17  6 21 29 34 30 33 26 34 14 20
 26 29 31  2 33 17  6  2 22 31  7 13 24 25 12 18 11  7 27 31 17 28 27  6
  9 16 20 13 28 23 16 34 23 21 28 29]"
2273,1331,977,2.3265097236438077,1.3623336745138177,"[ 5 16 21 32  8 24  8 24 24 14 28 25 18 37 15 25 35 30 23 25 13  3 22 12
 27 19 18  9  1 25 21 24 34 24 33  3  4 18 14 13  1 22 16 25 27 12 12 16
 26 39  6 24  6 29  1  1 24 22 13  3 18  7 24  9  5 23 14  6 19 10 32 27
  1 38  3 21 16 11 30 30 24  3 28  5 12  9 10 13 14 20 39 36 38 30 34 27
 28  2 17 32 25 26  4 38 31 17 35 18 11 28  5 18 21 20 33 16 23 14 17 15
 11 14  4  5  4 15 31 33 24 23 38  8 38 14  3 18 24 21 14 18  8  8 37  7
 34 29 25 38  4  6 23 19 29 11 23 25  9 10 39 31 33 35 32  5 13 22 25 16
 32 22 30 32 29 39 26 29 22 20 37 10 39 33 25 10 10 34  8  4  4 25 36  8
  7 36 28 37 33 24  8 25 34 31 10 10 39  9 26 27 34 23 26 34  9 15 31  9
  2 22 31 11 11  1  3  1 12 13 11 33 33 31 32 34 36 32 25 36 11 36  3 16
 26 18  1 36 11 22  5 30 30 32 15 22 25 21 29  4  3 11 36 35 20 20 17 16
 18 14 35  4 14 24 10 10 30 39 13 19 13 31 29 19 32 34 12 19 34  1 35 13
  9 38 20 22  3 24 36 26 15 15 11 24]"
2605,1423,1031,2.526673132880698,1.3802133850630456,"[10 23 20 32 12  5 12 36 13 27 23 21 12 37 37 20 10 10 23 24 16  4 36 37
 18 14 10 10 17 25  3 31 28 15 26 25  4 20  7 11  4 31 17 13 38  1 25  5
 34 26 36 24 11  2  9 35  4  2  8 24  2 28 27 29 22  2 30 37 37 34  9 17
 23 20 33 24  1 13  6 31 21 35 35  4 30  9 34  8  4 20 23  3  5 10 15 35
 16  1  5 36 34 18  6  9  3 38  7 37 16  8 25  6 13 26 20 16  4 31 18 27
 17 33 20 33 35 38 25 36 17 33  2 39 36 25 26 23  3 20 36  6  5 30 25 38
 10 15 14 20  3 16 28  3 22  6 26 20  5 20 38 15  2  3  6 35 26 30  6 23
 26 26 25 22 10 19 14 28 12 20  9 33 21  3 22 12 19 15 10 34 18  9 10 39
 10 32  3 13 18 21  6 23 23 34 17  2 39 39 32  2 37 18 29 11  4 33  4 10
 16 28 13 39 25 14 37 29 12  8 26 25 36 11 39 36 16  4 26 11 27 32 12 16
  5 34 32 27  6 17 30 22 36 26 32 37 23  4 31 19 25 27 38 10 23 33 15 37
  4 22 12 22  5 31 25 20  8 34 23  3 13  2  8 19  5 26 10 12  3 26 20 24
 21 24 18 39 27  2 36 32 12 33 30  4]"
2583,1417,1033,2.500484027105518,1.371732817037754,"[29  8  1 19 12  8  3  6 26 10 24 13 30 26  1  7  1 19 22 16  6  3 33 19
 18 31 31 21 24 23 26  6  6 14 38 13  5 14 13 26 30 28 26 38 11 36 34 11
 13 12 25  8  7 11  5 12 30 36 25 39 24 35 14 31  7  8  5  1 27 35 31 26
  6 34 11  2 13 31 36 36 34  9 37 26 17  1  6 16 30 20 30 12 26  8 39 15
 35  4 17 15 22  5 39  6 35 13 29  4 12  2 37 23  3 34  3 21  7 18  7 21
  3 20 14 27 18  8 24 27  6 12 19 22 31 38 29 10  6  4 31  1 24 31  8 19
  5 27 36 15 31 39 24 24 14 24 13 32 31 14 18 21 27 29  9  8 32  1 35 32
 17  8  6 32 18 29 18 33 34 10 28 18 14 37 27  5  5 23 29 24 32 24 11 30
 26 18 16  8 32 35  6 38  8 16 34 10 30 32 13 27 37 11  2 14 22  7  6 26
 30 33 23 25 37 28 34 20 11 31 27 22 21  7 17 36 12 33 36  2  3  9  8 14
 10 35 34  8  1  4  2 35 20  4 21 33 34 10 19 37  3  4 24 16 15 35 30 23
 29  6  1  2 26 10 17 13 10 31 28 20  5 30 30  6 21  7 29 15 21 29 25 10
  1 23 30 23 18 21 25  1 23 16  1 12]"
2679,1495,1083,2.473684210526316,1.3804247460757155,"[36 20 27 38 32 37 29 39 34 33 10 24  8 23 24 30 20  4 10 21  2 13 39 38
 16 10 39  7 29 16 23  2 24 39 15 30 36  5 12 35 24 12 31  9  1 29 12 27
  3 35 29 15 39 31 10 12 25 11  3 18 14  1 30  6 18  9 29 35 18  3 24 10
 17  2 15 19 20  9  6 37  5 29 38  7 26 31 19 11 18 19 32 11  5  4  2 37
 30  5  4 18 26 15 13 35 22 18 29 31 38 30  1 28 10 14  3  6 22 31 12 21
 26  6 28  4 36  3 15  2 35 33 33  4  7 34  6 32  6 22 31 38 27 33 25 36
  3  3 17  4 32 11  6 19  4 36 31 17  5 28  9 25 15 14 35  5 11 26 29 12
 26 22 19 23 26 36 16 39 21  1  4  8 36 14 21  3 12 21 17 17 30 21  2 19
 27 10 27 20 19 38 26 24 28 18  3 12 19 23  9 16 13 10 29 38 38 29 35 36
 23 28 28  5 35 16 20 39  8 26 14 17 12 10  7 21 15 33 27 31 14 32 29 11
 30 37 12 23 35 23 27 34 15  2 26 36 32 13 39  9  5 16  8 21 25  2  5 27
 25 32 39 32  3 18 32 33 13 23 33 27 21 28 19 35 28 13 20  1 35 33 15 27
 20 24  7 11 28 15 16  2  1  4 12  5]"
2541,1355,1031,2.4645974781765276,1.3142580019398642,"[10 31 17 18 27 23 17 22  3 10  5 15 36 39 10 12 25 35 32  7  6 34 31  3
 21  4 10 12 27 21 11 24 39  6 19 15 31 29 37 15 15 35 20  2 23 26 19  1
 15 27  2  7  7 20 26 28 34 11 32 13 17  9 23 27 30  8 38 27  7 25 28 36
 36 26 11 27 26 23 19 11 27 19 20 39  8 31 17 22 29 20  6 29 14 19  2 15
 38 33  8 25 23 21 38 12 32 29 35 32  9 39  8 28 12 32 11 21  3 15  6 38
 37  3 19 31 20 30 27  1  2  6 32 22 31 20 30  9 23 27  9 32  2 37 20 10
 10 28 10  7 22 15  8 12 34  6 36 19 34 15 20 24 21 30 19 21 11 14 28 18
 14 39 37 24 38 15  1 23  7 26 14 26  6 23 28 35 39 37 17 21 21 31 10 23
 21 10 34 20  5 25 22 10 15  5  8 22 19 13 36 38 25 25 18 34 20  2 34 24
 12  6 25 22 27 20 15  7 26 16 32  2 25 15  1 25 22 11  7 14  1  2  6 37
 21 10 27  5 35  5 24 17 10 38 20  4 28 37 27  9 32 23  6 18 27 26 25 37
  1 24 18 15  6 21 38 25 38 14 10 20  3 32  1 34  3  2 38  3 26 22  8 37
 22 17 36 14  7  4  4  5 21 21 14 21]"
2636,1464,1005,2.6228855721393036,1.4567164179104477,"[23 27 31 21  8 34 18 15 23 34 28 12 21 27 33 19 33  8 30 18 29  9  4 29
 33 14 39  2 20  1 34 31 29  7  6 38 17 30 13 33  8 19 27 34 33 28  7  2
  9 15 19 29 10  7 38  3 20 19 26 38 32 35  1 31 32 34 25 33  5 38 23  6
  2  7  4 31 21 12 39  7 36  4 26 19 13 36 35  8 30  1  9 13 24 13  9 22
 38 32 24 33  4 19  3  6 19 16 14 11  1 19 19 30 35 22  3 24  7 24  6 10
 34  8 23 25 11  9 38 20 12  9 18 31 33 23 22 33 13 15 12 34 22  9  7 22
 19 25 27 15 16 19 35  4  7  3 32 28 34 10 21  8  7 15 29 33 12 11 22  8
 20  7  4  5 20 32 26 12 34 12 35 11 32  6 26 27 26 19  1  1  2 37 26 10
  8  8  7 32 35 30 38 36 24 31 37 23 10 32 31 30 34 21  4 18  8 38  8 22
 17 19  6 19 16 31  5 19 29 21 27 31 13 32  4 27 33 15 19 24 31 37 24 30
 10 14  2 12 39 10  5  1 31  9  2 34  4  6 17 31 21 37 27  5  3  6 34 21
 24 23 23  6 38 28 35 17  2 28 25 17  8 35 20 18  6 23  5  2  8 10 18 14
 16 27 38 24  9 23  3 34 14 38 29 28]"
